elapsed_time,set_no,game_no,p1_sets,p2_sets,p1_games,p2_games,server,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_unf_err,p2_unf_err,distance_difference_p2_p1,speed_mph,sum_of_distance_p1,sum_of_distance_p2,EA,EB,K,(Sa-Ea),(Sb-Eb),beta_pA,beta_pB,alpha_PA,alpha_pB,z_pA,z_pB,ω_pA,ω_pB,RA,RB,turnning_point
1569,1,7,0,0,3,3,1,2,3,23,21,2,0,1,0,-341.366,86,10053.324,9711.958,78.53433391,151.4656661,32,-0.43551709,0.43551709,1,0,1,0,-2,2,10055.044,9711.958,-7.054542464,9.023000632,0
1692,1,8,0,0,3,4,2,1,-1,24,21,0,0,0,1,-342.578,112,10060.012,9717.434,88.1894016,141.8105984,16,0.603441731,-0.603441731,0,1,0,1,0,0,10060.012,9719.674,-14.23219569,19.6891868,0
1727,1,8,0,0,3,4,2,2,1,24,22,0,0,0,0,-345.506,121,10069.222,9723.716,81.41436488,148.5856351,16,-0.423439795,0.423439795,0,0,0,1,0,0,10069.222,9726.136,-6.999064348,14.33771694,0
1753,1,8,0,0,3,4,2,1,-1,25,22,0,0,0,1,-346.562,117,10076.501,9729.939,90.9420537,139.0579463,16,0.595480552,-0.595480552,0,1,0,1,0,0,10076.501,9732.279,-10.37354838,15.97863826,0
1789,1,8,0,0,3,4,2,2,1,25,23,0,0,0,0,-352.221,122,10104.51,9752.289,84.04293409,145.9570659,16,-0.431194976,0.431194976,0,0,0,1,0,0,10104.51,9754.729,-3.609150974,11.04760344,0
1826,1,8,0,0,3,4,2,2,2,25,24,0,0,0,0,-360.83,121,10128.665,9767.835,77.45365801,152.546342,16,-0.411829754,0.411829754,0,0,0,1,-1,1,10128.665,9770.255,-7.387609788,13.06603892,0
1856,1,8,0,0,3,4,2,1,-1,26,24,0,0,0,1,-356.975,114,10136.221,9779.246,87.15630077,142.8436992,16,0.606415172,-0.606415172,0,1,0,1,0,0,10136.221,9781.526,-10.44894964,14.88538668,0
1897,1,8,0,0,3,4,2,2,1,26,25,0,0,0,0,-359.46,123,10146.753,9787.293,80.42768182,149.5723182,16,-0.420538685,0.420538685,0,0,0,1,0,0,10146.753,9789.753,-3.594787005,10.02138708,0
1938,1,8,0,0,3,4,2,2,2,26,26,2,0,0,0,-359.398,95,10154.641,9795.243,67.5705266,162.4294734,32,-0.401786101,0.401786101,0,0,0,1,-1,1,10154.641,9797.143,-7.261131948,12.05593007,0
1989,1,9,0,0,3,5,1,2,3,26,27,0,0,0,0,-355.186,89,10161.682,9806.496,61.70203282,168.2979672,16,-0.366780861,0.366780861,0,0,1,0,-2,2,10163.462,9806.496,-16.6644101,19.28590006,0
2017,1,9,0,0,3,5,1,2,4,26,28,0,0,0,0,-355.069,102,10167.794,9812.725,56.08227458,173.9177254,16,-0.35123489,0.35123489,0,0,1,0,-3,3,10169.834,9812.725,-17.29768343,21.20952333,0
2038,1,9,0,0,3,5,1,2,5,26,29,0,0,0,0,-353.802,103,10194.353,9840.551,50.69607625,179.3039238,16,-0.336637396,0.336637396,0,0,1,0,-4,4,10196.413,9840.551,-17.64330755,22.9015539,0
2082,1,9,0,0,3,5,1,2,6,26,30,2,2,0,0,-352.619,84,10197.592,9844.973,35.19530189,194.8046981,48,-0.322932799,0.322932799,0,0,1,0,-5,5,10199.272,9844.973,-17.74222944,24.38019685,0
2239,2,1,0,1,0,0,2,2,7,26,31,0,0,0,0,-355.776,112,10219.908,9864.132,30.63201528,199.3679847,16,-0.285205413,0.285205413,0,0,0,1,-6,6,10219.908,9866.372,-26.30817054,36.00581582,0
2280,2,1,0,1,0,0,2,1,-1,27,31,0,0,0,0,-356.494,119,10225.555,9869.061,42.23814305,187.761857,16,0.725382986,-0.725382986,0,0,0,1,0,0,10225.555,9871.441,-25.78330798,35.06194832,0
2303,2,1,0,1,0,0,2,1,-2,28,31,0,0,0,1,-358.135,125,10233.865,9875.73,53.40583866,176.5941613,16,0.697980975,-0.697980975,0,1,0,1,1,-1,10233.865,9878.23,-16.29708045,26.35534384,0
2329,2,1,0,1,0,0,2,2,1,28,32,0,0,0,0,-360.143,114,10239.63,9879.487,48.12917737,181.8708226,16,-0.32979133,0.32979133,0,0,0,1,0,0,10239.63,9881.767,-7.774842514,20.12668235,0
2369,2,1,0,1,0,0,2,2,2,28,33,0,0,0,0,-356.832,131,10264.577,9907.745,43.06509216,186.9349078,16,-0.316505326,0.316505326,0,0,0,1,-1,1,10264.577,9910.365,-10.13505486,20.47619436,0
2430,2,1,0,1,0,0,2,2,3,28,34,2,0,0,0,-357.272,120,10265.905,9908.633,33.33613932,196.6638607,32,-0.304029776,0.304029776,0,0,0,1,-2,2,10265.905,9911.033,-12.0148105,20.80288763,0
2474,2,2,0,1,0,1,1,1,-1,29,34,0,0,0,1,-344.079,106,10275.813,9931.734,44.84234769,185.1576523,16,0.719138023,-0.719138023,0,1,1,0,0,0,10277.933,9931.734,-18.3481954,25.1923936,0
2495,2,2,0,1,0,1,1,1,-2,30,34,0,0,0,0,-344.672,89,10290.36,9945.688,55.90832208,174.0916779,16,0.691623399,-0.691623399,0,0,1,0,1,-1,10292.14,9945.688,-11.54289635,16.88458225,0
2532,2,2,0,1,0,1,1,1,-3,31,34,0,0,0,0,-343.229,104,10294.06,9950.831,66.52927706,163.4707229,16,0.663809687,-0.663809687,0,0,1,0,2,-2,10296.14,9950.831,-5.367535475,8.734109007,0
2559,2,2,0,1,0,1,1,1,-4,32,34,1,0,0,0,-345.31,122,10301.885,9956.575,86.88124095,143.1187591,32,0.635998871,-0.635998871,0,0,1,0,3,-3,10304.325,9956.575,0.223740664,1.8977723,0
2615,2,3,0,1,1,1,2,1,-5,33,34,0,0,0,1,-344.983,112,10309.555,9964.572,96.16496593,133.8350341,16,0.580232811,-0.580232811,0,1,0,1,4,-4,10309.555,9966.812,13.80419786,-13.95165292,0
2648,2,3,0,1,1,1,2,1,-6,34,34,0,0,0,0,-342.552,105,10324.276,9981.724,105.0289683,124.9710317,16,0.55400015,-0.55400015,0,0,0,1,5,-5,10324.276,9983.824,18.74736143,-14.88927592,0
2698,2,3,0,1,1,1,2,1,-7,35,34,0,0,0,1,-342.615,0,10325.847,9983.232,113.4876477,116.5123523,16,0.528667461,-0.528667461,0,2,0,1,6,-6,10325.847,9983.232,23.10299165,-16.34343807,0
2724,2,3,0,1,1,1,2,2,1,35,35,0,0,0,0,-340.959,127,10330.32,9989.361,105.5572924,124.4427076,16,-0.49564721,0.49564721,0,0,0,1,0,0,10330.32,9991.901,26.92643254,-15.57394946,0
2772,2,3,0,1,1,1,2,1,-1,36,35,1,0,0,1,-341.644,116,10348.849,10007.205,122.4261423,107.5738577,32,0.527151562,-0.527151562,0,1,0,1,0,0,10348.849,10009.525,19.54658034,-10.50098241,0
2903,2,4,0,1,2,1,1,1,-2,37,35,0,0,0,0,-341.234,104,10350.014,10008.78,130.084364,99.915636,16,0.478638855,-0.478638855,0,0,1,0,1,-1,10352.094,10008.78,31.00529801,-19.38433359,0
2921,2,4,0,1,2,1,1,1,-3,38,35,0,0,0,0,-341.313,120,10353.696,10012.383,137.391444,92.608556,16,0.4566925,-0.4566925,0,0,1,0,2,-2,10356.096,10012.383,31.36143062,-21.89881827,0
2940,2,4,0,1,2,1,1,1,-4,39,35,0,0,0,0,-341.869,110,10355.2,10013.331,144.3659528,85.63404719,16,0.4359068,-0.4359068,0,0,1,0,3,-3,10357.4,10013.331,31.6853904,-23.7935473,0
2972,2,4,0,1,2,1,1,2,1,39,36,0,0,0,0,-341.665,122,10359.003,10017.338,135.0263367,94.9736633,16,-0.583726007,0.583726007,0,0,1,0,0,0,10361.443,10017.338,31.97478125,-25.15696783,0
2990,2,4,0,1,2,1,1,1,-1,40,36,1,0,0,0,-341.459,110,10359.828,10018.369,149.1899706,80.81002937,32,0.44261356,-0.44261356,0,0,1,0,0,0,10362.028,10018.369,24.77362981,-17.00540342,0
3014,2,5,0,1,3,1,2,2,1,40,37,0,0,0,0,-341.616,121,10360.822,10019.206,139.6354839,90.36451609,16,-0.59715542,0.59715542,0,0,0,1,0,0,10360.822,10021.626,31.272578,-26.65981964,0
3026,2,5,0,1,3,1,2,1,-1,41,37,0,0,0,1,-341.589,0,10362.513,10020.924,146.5085226,83.49147739,16,0.429564919,-0.429564919,0,2,0,1,0,0,10362.513,10020.924,22.50971115,-19.769522,0
3054,2,5,0,1,3,1,2,2,1,41,38,0,0,0,0,-342.052,125,10388.844,10046.792,137.0732067,92.92679329,16,-0.589707244,0.589707244,0,0,0,1,0,0,10388.844,10049.292,24.31226632,-19.40546952,0
3104,2,5,0,1,3,1,2,2,2,41,39,0,0,0,0,-344.561,119,10396.454,10051.893,128.0621334,101.9378666,16,-0.563192079,0.563192079,0,0,0,1,-1,1,10396.454,10054.273,16.32618908,-13.30362964,0
3121,2,5,0,1,3,1,2,2,3,41,40,2,0,0,0,-344.729,110,10398.878,10054.149,110.8613287,119.1386713,32,-0.537525149,0.537525149,0,0,0,1,-2,2,10398.878,10056.349,9.592322612,-7.799731815,0
3216,2,6,0,1,3,2,1,2,4,41,41,0,0,0,0,-342.893,98,10403.032,10060.139,103.0518855,126.9481145,16,-0.4880902,0.4880902,0,0,1,0,-3,3,10404.992,10060.139,-4.643291833,4.369373449,0
3243,2,6,0,1,3,2,1,2,5,41,42,0,0,1,0,-339.105,100,10415.625,10076.52,95.6012505,134.3987495,16,-0.465664686,0.465664686,1,0,1,0,-4,4,10417.625,10076.52,-6.990310975,9.154621299,0
3268,2,6,0,1,3,2,1,2,6,41,43,0,0,1,0,-336.504,90,10427.029,10090.525,88.49090108,141.5090989,16,-0.444396839,0.444396839,1,0,1,0,-5,5,10428.829,10090.525,-8.03048564,13.38287286,0
3308,2,6,0,1,3,2,1,1,-1,42,43,0,0,0,0,-334.951,107,10434.919,10099.968,97.70230173,132.2976983,16,0.575712541,-0.575712541,0,0,1,0,0,0,10437.059,10099.968,-8.725355467,17.10813389,0
3342,2,6,0,1,3,2,1,1,-2,43,43,0,0,0,0,-333.583,105,10440.411,10106.828,106.4962679,123.5037321,16,0.549622884,-0.549622884,0,0,1,0,1,-1,10442.511,10106.828,-3.931683533,9.86895449,0
3360,2,6,0,1,3,2,1,1,-3,44,43,0,0,0,0,-332.315,79,10451.125,10118.81,114.8875667,115.1124333,16,0.524456177,-0.524456177,0,0,1,0,2,-2,10452.705,10118.81,0.399306783,3.802889417,0
3400,2,6,0,1,3,2,1,2,1,44,44,0,0,1,0,-327.144,98,10457,10129.856,106.8927445,123.1072555,16,-0.499676391,0.499676391,1,0,1,0,0,0,10458.96,10129.856,4.300793553,-1.23272754,0
3425,2,6,0,1,3,2,1,1,-1,45,44,0,0,0,0,-322.545,111,10479.151,10156.606,115.2658266,114.7341734,16,0.523317631,-0.523317631,0,0,1,0,0,0,10481.371,10156.606,1.303793951,3.679303247,0
3480,2,6,0,1,3,2,1,2,1,45,45,0,0,1,0,-321.093,85,10494.487,10173.394,107.2535848,122.7464152,16,-0.50076511,0.50076511,1,0,1,0,0,0,10496.187,10173.394,4.723004868,-1.695089259,0
3520,2,6,0,1,3,2,1,1,-1,46,45,0,0,0,0,-307.697,109,10518.409,10210.712,115.6100841,114.3899159,16,0.522281209,-0.522281209,0,0,1,0,0,0,10520.589,10210.712,1.689999095,3.259802024,0
3562,2,6,0,1,3,2,1,1,-2,47,45,0,0,0,0,-306.452,108,10520.844,10214.392,123.5819888,106.4180112,16,0.498244044,-0.498244044,0,0,1,0,1,-1,10523.004,10214.392,5.050585709,-2.044826093,0
3587,2,6,0,1,3,2,1,2,1,47,46,0,0,1,0,-311.592,109,10557.336,10245.744,115.1870949,114.8129051,16,-0.524680874,0.524680874,1,0,1,0,0,0,10559.516,10245.744,8.08983811,-6.410765427,0
3635,2,6,0,1,3,2,1,2,2,47,47,0,0,1,0,-304.231,104,10569.685,10265.454,107.1784788,122.8215212,16,-0.500538502,0.500538502,1,0,1,0,-1,1,10571.765,10265.454,4.618900108,-0.779808487,0
3663,2,6,0,1,3,2,1,1,-1,48,47,0,0,0,0,-291.275,114,10585.578,10294.303,115.53843,114.46157,16,0.522496948,-0.522496948,0,0,1,0,0,0,10587.858,10294.303,1.80017464,4.23095189,0
3701,2,6,0,1,3,2,1,2,1,48,48,0,0,0,0,-293.347,103,10592.52,10299.173,107.5136344,122.4863656,16,-0.501549721,0.501549721,0,0,1,0,0,0,10594.58,10299.173,5.128938915,-1.14518321,0
3729,2,6,0,1,3,2,1,2,2,48,49,2,0,1,0,-293.285,87,10599.847,10306.562,92.20272766,137.7972723,32,-0.478465837,0.478465837,1,0,1,0,-1,1,10601.587,10306.562,1.250067986,3.722257464,0
3781,2,7,0,1,3,3,2,2,3,48,50,0,0,0,0,-293.338,112,10600.877,10307.539,85.24659531,144.7534047,16,-0.434758272,0.434758272,0,0,0,1,-2,2,10600.877,10309.779,-7.540673965,15.70828147,0
3799,2,7,0,1,3,3,2,2,4,48,51,0,0,0,0,-295.017,110,10606.686,10311.669,78.60354742,151.3964526,16,-0.415190493,0.415190493,0,0,0,1,-3,3,10606.686,10313.869,-10.51298211,17.44412747,0
3815,2,7,0,1,3,3,2,1,-1,49,51,0,0,0,0,-293.742,128,10616.994,10323.252,88.25556389,141.7444361,16,0.603251029,-0.603251029,0,0,0,1,0,0,10616.994,10325.812,-12.87054294,19.0047557,0
3846,2,7,0,1,3,3,2,1,-2,50,51,0,0,0,0,-295.71,120,10628.33,10332.62,97.47755154,132.5224485,16,0.576374228,-0.576374228,0,0,0,1,1,-1,10628.33,10335.02,-5.988236326,12.9530735,0
3887,2,7,0,1,3,3,2,1,-3,51,51,0,0,0,1,-295.239,0,10633.047,10337.808,106.2817645,123.7182355,16,0.550263313,-0.550263313,0,2,0,1,2,-2,10633.047,10337.808,0.158246022,7.900702604,0
3919,2,7,0,1,3,3,2,1,-4,52,51,1,0,0,1,-291.456,106,10658.009,10366.553,123.0840702,106.9159298,32,0.525072053,-0.525072053,0,1,0,1,3,-3,10658.009,10368.673,5.633623011,5.548003282,0
4048,2,8,0,1,4,3,1,1,-5,53,51,0,0,0,0,-290.146,94,10661.131,10370.985,130.7120536,99.28794645,16,0.476748957,-0.476748957,0,0,1,0,4,-4,10663.011,10370.985,18.89043487,-4.21908205,0
4076,2,8,0,1,4,3,1,1,-6,54,51,0,0,0,0,-291.086,110,10668.651,10377.565,137.9904533,92.00954665,16,0.454899987,-0.454899987,0,0,1,0,5,-5,10670.851,10377.565,20.86127835,-7.612371002,0
4093,2,8,0,1,4,3,1,1,-7,55,51,0,0,0,0,-290.961,128,10669.769,10378.808,144.9378421,85.06215788,16,0.434211799,-0.434211799,0,0,1,0,6,-6,10672.329,10378.808,22.61833482,-10.3271367,0
4112,2,8,0,1,4,3,1,1,-8,56,51,1,0,0,1,-290.568,94,10674.84,10384.272,158.2074423,71.7925577,32,0.414675006,-0.414675006,0,1,1,0,7,-7,10676.72,10384.272,24.17956011,-12.45693705,0
4162,2,9,0,1,5,3,2,2,1,56,52,0,0,0,0,-291.255,115,10681.994,10390.739,148.2577065,81.74229352,16,-0.621858489,0.621858489,0,0,0,1,0,0,10681.994,10393.039,31.12526417,-20.02842771,0
4184,2,9,0,1,5,3,2,2,2,56,53,0,0,0,0,-291.764,104,10685.654,10393.89,138.7445739,91.25542614,16,-0.594570789,0.594570789,0,0,0,1,-1,1,10685.654,10395.97,22.27050085,-13.77281294,0
4208,2,9,0,1,5,3,2,2,3,56,54,0,0,1,0,-293.49,125,10703.847,10410.357,129.657855,100.342145,16,-0.567919927,0.567919927,1,0,0,1,-2,2,10703.847,10412.857,14.76689657,-8.118148949,0
4226,2,9,0,1,5,3,2,2,4,56,55,2,0,0,0,-293.469,114,10708.074,10414.605,112.3110115,117.6889885,32,-0.542088861,0.542088861,0,0,0,1,-3,3,10708.074,10416.885,9.402208919,-3.023941605,0
4327,2,10,0,1,5,4,1,1,-1,57,55,0,0,0,0,-286.88,123,10720.196,10433.316,120.4348341,109.5651659,16,0.507738913,-0.507738913,0,0,1,0,0,0,10722.656,10433.316,-4.627360084,8.834074932,0
4352,2,10,0,1,5,4,1,1,-2,58,55,0,0,0,0,-282.166,108,10733.012,10450.846,128.1846324,101.8153676,16,0.484362392,-0.484362392,0,0,1,0,1,-1,10735.172,10450.846,-0.798300093,3.182234215,0
4395,2,10,0,1,5,4,1,1,-3,59,55,0,0,0,0,-285.604,107,10744.988,10459.384,135.5786208,94.42137924,16,0.462124275,-0.462124275,0,0,1,0,2,-2,10747.128,10459.384,2.661999888,-1.506530655,0
4420,2,10,0,1,5,4,1,1,-4,60,55,1,1,0,1,-285.082,84,10748.96,10463.878,156.7488036,73.25119639,48,0.441045476,-0.441045476,0,1,1,0,3,-3,10750.64,10463.878,5.782596917,-5.358227614,0
4670,3,1,1,1,0,0,2,2,1,60,56,0,0,0,0,-285.403,104,10750.349,10464.946,146.8623787,83.13762127,16,-0.617901555,0.617901555,0,0,0,1,0,0,10750.349,10467.026,20.43241677,-21.86480538,0
4689,3,1,1,1,0,0,2,2,2,60,57,0,0,1,0,-287.495,119,10774.71,10487.215,137.4112975,92.58870252,16,-0.590692578,0.590692578,1,0,0,1,-1,1,10774.71,10489.595,12.71022932,-15.48157064,0
4712,3,1,1,1,0,0,2,2,3,60,58,0,0,0,0,-289.998,126,10793.447,10503.449,128.384907,101.615093,16,-0.564149403,0.564149403,0,0,0,1,-2,2,10793.447,10505.969,7.210874295,-9.718960456,0
4742,3,1,1,1,0,0,2,1,-1,61,58,0,0,0,1,-290.961,0,10798.129,10507.168,135.7697262,94.23027382,16,0.461551196,-0.461551196,0,2,0,1,0,0,10798.129,10507.168,1.723193169,-4.526375623,0
4771,3,1,1,1,0,0,2,2,1,61,59,2,0,1,0,-292.224,121,10809.79,10517.566,117.8658269,112.1341731,32,-0.559496852,0.559496852,1,0,0,1,0,0,10809.79,10519.986,5.778882524,-5.664585155,0
4824,3,2,1,1,0,1,1,1,-1,62,59,0,0,0,0,-281.895,94,10852.032,10570.137,125.7338627,104.2661373,16,0.491752235,-0.491752235,0,0,1,0,0,0,10853.912,10570.137,-7.943352881,6.192627989,0
6552,3,2,1,1,0,1,1,1,-2,63,59,0,0,0,1,-284.709,108,10863.834,10579.125,133.2401782,96.75982184,16,0.469144717,-0.469144717,0,1,1,0,1,-1,10865.994,10579.125,-3.929569026,0.997687593,0
6573,3,2,1,1,0,1,1,2,1,63,60,0,0,0,0,-288.053,94,10888.415,10600.362,124.4032603,105.5967397,16,-0.552307368,0.552307368,0,0,1,0,0,0,10890.295,10600.362,-0.301224357,-2.518461439,0
6619,3,2,1,1,0,1,1,1,-1,64,60,0,0,0,0,-282.951,111,10908.002,10625.051,131.9706466,98.02935344,16,0.472961644,-0.472961644,0,0,1,0,0,0,10910.222,10625.051,-3.874270401,2.861944633,0
6648,3,2,1,1,0,1,1,1,-2,65,60,1,0,0,0,-282.116,107,10918.956,10636.84,146.4125457,83.58745432,32,0.451309348,-0.451309348,0,0,1,0,1,-1,10921.096,10636.84,-0.407283845,-1.808633033,0
6680,3,3,1,1,1,1,2,1,-3,66,60,0,0,0,0,-283.797,106,10926.006,10642.209,152.9815078,77.01849217,16,0.410560134,-0.410560134,0,0,0,1,2,-2,10926.006,10644.329,8.787461988,-12.86784522,0
6707,3,3,1,1,1,1,2,1,-4,67,60,0,0,0,1,-285.028,121,10933.725,10648.697,159.2597429,70.74025706,16,0.392389694,-0.392389694,0,1,0,1,3,-3,10933.725,10651.117,11.92960389,-14.03022141,0
6727,3,3,1,1,1,1,2,2,1,67,61,0,0,0,0,-285.215,108,10935.2,10649.985,149.2644931,80.73550693,16,-0.624703117,0.624703117,0,0,0,1,0,0,10935.2,10652.145,14.71778601,-14.17482689,0
6748,3,3,1,1,1,1,2,2,2,67,62,0,0,0,0,-285.665,115,10943.626,10657.961,139.7067043,90.29329568,16,-0.597361797,0.597361797,0,0,0,1,-1,1,10943.626,10660.261,7.577694017,-8.587643684,0
6774,3,3,1,1,1,1,2,1,-1,68,62,0,0,0,1,-287.74,113,10952.124,10664.384,146.5765285,83.42347153,16,0.42936401,-0.42936401,0,1,0,1,0,0,10952.124,10666.644,1.616210508,-3.531417906,0
6812,3,3,1,1,1,1,2,1,-2,69,62,1,0,0,1,-295.278,121,10985.643,10690.365,159.6998351,70.30016485,32,0.410103334,-0.410103334,0,1,0,1,1,-1,10985.643,10692.785,5.345869019,-5.327508197,0
6922,3,4,1,1,2,1,1,1,-3,70,62,0,0,0,0,-284.753,100,11000.3,10715.547,165.685591,64.31440899,16,0.374109741,-0.374109741,0,0,1,0,2,-2,11002.3,10715.547,15.22740456,-12.19865523,0
6949,3,4,1,1,2,1,1,1,-4,71,62,0,0,0,0,-282.419,116,11014.174,10731.755,171.4154883,58.58451175,16,0.358118578,-0.358118578,0,0,1,0,3,-3,11016.494,10731.755,16.38595777,-14.15816553,0
6975,3,4,1,1,2,1,1,1,-5,72,62,0,0,0,0,-281.034,109,11016.636,10735.602,176.9050974,53.09490259,16,0.343100572,-0.343100572,0,0,1,0,4,-4,11018.816,10735.602,17.43871459,-15.65425782,0
6993,3,4,1,1,2,1,1,2,1,72,63,0,0,0,0,-280.853,100,11019.875,10739.022,166.1691066,63.83089336,16,-0.670999423,0.670999423,0,0,1,0,0,0,11021.875,10739.022,18.39535318,-16.75526527,0
7018,3,4,1,1,2,1,1,1,-1,73,63,1,0,0,0,-280.086,102,11024.784,10744.698,177.587986,52.41201399,32,0.35683998,-0.35683998,0,0,1,0,0,0,11026.824,10744.698,12.23424386,-8.907972445,0
7042,3,5,1,1,3,1,2,2,1,73,64,0,0,0,0,-280.908,126,11033.718,10752.81,166.8242628,63.17573723,16,-0.672732703,0.672732703,0,0,0,1,0,0,11033.718,10755.33,18.09736195,-17.00750017,0
7075,3,5,1,1,3,1,2,2,2,73,65,0,0,0,0,-281.087,114,11034.637,10753.55,156.5060348,73.4939652,16,-0.644889248,0.644889248,0,0,0,1,-1,1,11034.637,10755.83,10.22549015,-10.86043522,0
7090,3,5,1,1,3,1,2,2,3,73,66,0,0,0,0,-281.49,124,11038.915,10757.425,146.6301717,83.36982833,16,-0.617241446,0.617241446,0,0,0,1,-2,2,11038.915,10759.905,3.622383503,-5.282008325,0
7111,3,5,1,1,3,1,2,2,4,73,67,2,0,0,0,-280.183,119,11050.616,10770.433,127.7486976,102.2513024,32,-0.590046065,0.590046065,0,0,0,1,-3,3,11050.616,10772.813,-1.859063387,-0.235189588,0
7220,3,6,1,1,3,2,1,2,5,73,68,0,0,0,0,-280.913,87,11059.775,10778.862,119.1626501,110.8373499,16,-0.536627969,0.536627969,0,0,1,0,-4,4,11061.515,10778.862,-15.79246543,12.23322442,0
7250,3,6,1,1,3,2,1,2,6,73,69,0,0,1,0,-281.873,103,11074.712,10792.839,110.9709897,119.0290103,16,-0.511978777,0.511978777,1,0,1,0,-5,5,11076.772,10792.839,-16.88934866,16.69874599,0
7277,3,6,1,1,3,2,1,1,-1,74,69,0,0,0,0,-281.072,107,11079.924,10798.852,119.1564992,110.8435008,16,0.511594345,-0.511594345,0,0,1,0,0,0,11082.064,10798.852,-16.71600839,20.63470949,0
7299,3,6,1,1,3,2,1,1,-2,75,69,0,0,0,0,-284.379,88,11118.792,10834.413,126.9651218,103.0348782,16,0.488038916,-0.488038916,0,0,1,0,1,-1,11120.552,10834.413,-11.76898644,13.88504726,0
7356,3,6,1,1,3,2,1,1,-3,76,69,0,0,0,0,-275.314,87,11151.791,10876.477,134.4149773,95.5850227,16,0.465615967,-0.465615967,0,0,1,0,2,-2,11153.531,10876.477,-7.30508928,8.211397015,0
7412,3,6,1,1,3,2,1,2,1,76,70,0,0,0,0,-276.172,85,11177.876,10901.704,125.5245887,104.4754113,16,-0.555649291,0.555649291,0,0,1,0,0,0,11179.576,10901.704,-3.282050982,3.480676701,0
7464,3,6,1,1,3,2,1,1,-1,77,70,0,0,0,0,-276.128,121,11178.468,10902.34,133.0405056,96.95949444,16,0.469744807,-0.469744807,0,0,1,0,0,0,11180.888,10902.34,-6.477004124,8.186143747,0
7485,3,6,1,1,3,2,1,1,-2,78,70,1,0,0,0,-275.341,110,11183.219,10907.878,147.3848612,82.6151388,32,0.448261114,-0.448261114,0,0,1,0,1,-1,11185.419,10907.878,-2.851223103,3.095470395,0
7544,3,7,1,1,4,2,2,2,1,78,71,0,0,0,0,-276.762,116,11186.799,10910.037,137.9105231,92.08947686,16,-0.592146129,0.592146129,0,0,0,1,0,0,11186.799,10912.357,6.451039378,-8.301278617,0
7571,3,7,1,1,4,2,2,2,2,78,72,0,0,0,0,-278.561,118,11194.801,10916.24,128.8615293,101.1384707,16,-0.565562113,0.565562113,0,0,0,1,-1,1,11194.801,10918.6,0.527398021,-3.616355049,0
7587,3,7,1,1,4,2,2,1,-1,79,72,0,0,0,1,-279.823,96,11203.853,10924.03,136.2245337,93.77546635,16,0.46018777,-0.46018777,0,1,0,1,0,0,11203.853,10925.95,-4.362065655,0.626751678,0
7622,3,7,1,1,4,2,2,2,1,79,73,0,0,0,0,-281.112,119,11208.404,10927.292,127.2519424,102.7480576,16,-0.560786953,0.560786953,0,0,0,1,0,0,11208.404,10929.672,0.171397826,-1.663863902,0
7648,3,7,1,1,4,2,2,2,2,79,74,2,0,0,0,-288.646,132,11231.444,10942.798,110.1253641,119.8746359,32,-0.535205571,0.535205571,0,0,0,1,-1,1,11231.444,10945.438,-4.837061718,2.147023601,0
7745,3,8,1,1,4,3,1,1,-1,80,74,0,0,0,0,-293.393,124,11260.5,10967.107,118.3497905,111.6502095,16,0.514026649,-0.514026649,0,0,1,0,0,0,11262.98,10967.107,-17.48133544,12.77977428,0
7792,3,8,1,1,4,3,1,1,-2,81,74,0,0,0,1,-284.457,110,11273.668,10989.211,126.1955461,103.8044539,16,0.490359723,-0.490359723,0,1,1,0,1,-1,11275.868,10989.211,-12.50111198,6.848107208,0
7820,3,8,1,1,4,3,1,2,1,81,75,0,0,0,0,-280.536,107,11297.098,11016.562,117.6806847,112.3193153,16,-0.532178834,0.532178834,0,0,1,0,0,0,11299.238,11016.562,-7.99661179,2.719796241,0
7860,3,8,1,1,4,3,1,1,-1,82,75,0,0,0,1,-284.088,95,11309.991,11025.903,125.5572444,104.4427556,16,0.492284982,-0.492284982,0,1,1,0,0,0,11311.891,11025.903,-10.53095561,7.24917481,0
7900,3,8,1,1,4,3,1,2,1,82,76,0,0,1,0,-283.945,124,11321.371,11037.426,117.071663,112.928337,16,-0.530348839,0.530348839,1,0,1,0,0,0,11323.851,11037.426,-6.397728276,2.902876106,0
7926,3,8,1,1,4,3,1,2,2,82,77,0,0,0,0,-277.554,110,11337.311,11059.757,108.9762639,121.0237361,16,-0.505962443,0.505962443,0,0,1,0,-1,1,11339.511,11059.757,-8.191907016,7.390427605,0
7960,3,8,1,1,4,3,1,1,-1,83,77,0,0,0,0,-268.692,94,11366.088,11097.396,117.2535561,112.7464439,16,0.517330761,-0.517330761,0,0,1,0,0,0,11367.968,11097.396,-10.34888714,11.38306027,0
8010,3,8,1,1,4,3,1,2,1,83,78,0,0,1,0,-263.281,104,11410.078,11146.797,109.1497818,120.8502182,16,-0.506485892,0.506485892,1,0,1,0,0,0,11412.158,11146.797,-6.095535304,5.603844099,0
8062,3,8,1,1,4,3,1,1,-1,84,78,0,0,0,0,-262.776,94,11431.16,11168.384,117.4190925,112.5809075,16,0.516831919,-0.516831919,0,0,1,0,0,0,11433.04,11168.384,-7.782088404,9.571233544,0
