match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server1,server,receiver,serve_no,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,distance_difference_p2_p1,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4666,3,4,110,0,2,2,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,46,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.888,1,130,C,NCTL,
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4688,3,4,111,0,2,2,1,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,46,65,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-328.069,7,93,BW,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4706,3,4,112,0,2,2,1,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,46,66,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-333.602,3,130,C,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4730,3,4,113,0,2,2,1,0,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,4,46,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-334.172,1,127,W,CTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4756,3,5,114,0,2,2,2,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,5,46,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-331.734,2,88,BC,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4788,3,5,115,0,2,2,2,0,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,47,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-328.441,23,91,W,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4871,3,5,116,0,2,2,2,15,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,47,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-328.324,8,92,C,NCTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4926,3,5,117,0,2,2,2,15,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,2,47,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-331.876,10,130,BW,NCTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,4993,3,5,118,0,2,2,2,15,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,48,70,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,-330.007,3,119,BW,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5036,3,5,119,0,2,2,2,30,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,48,71,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-334.342,16,125,C,NCTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5159,3,6,120,0,2,2,3,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,49,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-332.494,4,96,C,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5196,3,6,121,0,2,2,3,15,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,49,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-332.12,3,96,B,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5237,3,6,122,0,2,2,3,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,49,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-334.043,1,109,W,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5261,3,6,123,0,2,2,3,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,49,74,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-333.069,5,132,C,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5292,3,6,124,0,2,2,3,15,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,4,49,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-308.617,27,101,BC,NCTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5379,3,7,125,0,2,2,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,5,49,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-308.442,4,125,C,CTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5413,3,7,126,0,2,2,4,0,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,6,49,77,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-309.618,2,118,C,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5448,3,7,127,0,2,2,4,0,30,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,50,77,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-301.298,11,88,C,NCTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5512,3,7,128,0,2,2,4,15,30,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297.828,8,82,BW,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5573,3,7,129,0,2,2,4,15,40,1,Carlos Alcaraz,Nicolas Jarry,2,2,2,50,79,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-300.704,2,94,BC,NCTL,
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5702,3,8,130,0,2,2,5,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,3,50,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-301.991,5,103,BC,CTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5740,3,8,131,0,2,2,5,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,4,50,81,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-307.065,9,91,B,CTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5799,3,8,132,0,2,2,5,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,5,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307.8,7,132,C,NCTL,D
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5837,3,8,133,0,2,2,5,0,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,51,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-309.953,2,93,BW,NCTL,ND
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,5874,3,8,134,0,2,2,5,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,51,83,2,2,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-315.363,5,110,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0,1,1,1,0,0,0,0,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-315.473,1,86,B,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,41,1,1,2,0,0,0,0,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-315.908,1,92,B,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,69,1,1,3,0,0,0,0,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317.285,1,102,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,89,1,1,4,0,0,0,0,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-317.284,1,120,BW,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,162,1,2,5,0,0,1,0,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-318.053,1,112,BW,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,190,1,2,6,0,0,1,0,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-322.221,3,123,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,229,1,2,7,0,0,1,0,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-324.673,3,123,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,253,1,2,8,0,0,1,0,0,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,4,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-325.88,3,104,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,297,1,3,9,0,0,1,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-325.841,1,100,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,329,1,3,10,0,0,1,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-324.493,1,114,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,359,1,3,11,0,0,1,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-3,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-325.026,3,95,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,390,1,3,12,0,0,1,1,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-325.384,7,117,W,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,504,1,4,13,0,0,2,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-327.251,2,108,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,533,1,4,14,0,0,2,1,15,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-6,10,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-327.153,0,,C,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,571,1,4,15,0,0,2,1,30,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-326.965,5,128,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,603,1,4,16,0,0,2,1,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-328.112,1,122,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,625,1,4,17,0,0,2,1,30,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-332.65,6,112,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,675,1,4,18,0,0,2,1,40,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-328.107,11,127,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,723,1,4,19,0,0,2,1,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-328.864,1,125,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,750,1,4,20,0,0,2,1,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,12,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-327.918,4,121,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,811,1,4,21,0,0,2,1,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-328.041,1,126,C,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,832,1,4,22,0,0,2,1,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,12,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-328.152,5,101,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,881,1,5,23,0,0,2,2,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326.765,1,97,W,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,900,1,5,24,0,0,2,2,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326.334,1,104,C,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,917,1,5,25,0,0,2,2,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-323.017,7,130,BC,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,947,1,5,26,0,0,2,2,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,16,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-320.877,3,114,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1048,1,6,27,0,0,3,2,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-5,17,10,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323,2,120,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1065,1,6,28,0,0,3,2,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-325.369,1,124,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1082,1,6,29,0,0,3,2,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,18,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-326.263,2,127,C,NCTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1123,1,6,30,0,0,3,2,30,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-327.593,4,96,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1185,1,6,31,0,0,3,2,40,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,19,12,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-335.912,5,111,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1219,1,6,32,0,0,3,2,40,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,19,13,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-332.532,5,89,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1271,1,6,33,0,0,3,2,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-334.432,1,132,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1292,1,6,34,0,0,3,2,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,20,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-336.306,0,,BW,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1332,1,6,35,0,0,3,2,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,20,15,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-340.531,3,118,W,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1360,1,6,36,0,0,3,2,40,50,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,20,16,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.401,3,121,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1396,1,7,37,0,0,3,3,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341.166,1,102,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1417,1,7,38,0,0,3,3,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,21,17,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-338.643,4,111,BW,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1441,1,7,39,0,0,3,3,15,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,22,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-338.857,1,120,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1458,1,7,40,0,0,3,3,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,22,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-339.8,4,121,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1482,1,7,41,0,0,3,3,30,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,23,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-342.205,1,107,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1505,1,7,42,0,0,3,3,40,30,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,23,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-342.554,4,79,B,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1546,1,7,43,0,0,3,3,40,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,2,23,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-339.124,2,101,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1569,1,7,44,0,0,3,3,40,50,1,Carlos Alcaraz,Nicolas Jarry,2,2,3,23,21,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-341.366,8,86,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1692,1,8,45,0,0,3,4,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,24,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-342.578,2,112,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1727,1,8,46,0,0,3,4,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,24,22,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.506,3,121,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1753,1,8,47,0,0,3,4,15,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,25,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-346.562,2,117,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1789,1,8,48,0,0,3,4,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,25,23,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-352.221,5,122,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1826,1,8,49,0,0,3,4,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,25,24,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-360.83,5,121,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1856,1,8,50,0,0,3,4,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,26,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-356.975,2,114,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1897,1,8,51,0,0,3,4,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,26,25,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359.46,3,123,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1938,1,8,52,0,0,3,4,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,26,26,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359.398,3,95,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,1989,1,9,53,0,0,3,5,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,3,26,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-355.186,2,89,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2017,1,9,54,0,0,3,5,0,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,4,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-355.069,2,102,BC,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2038,1,9,55,0,0,3,5,0,30,1,Carlos Alcaraz,Nicolas Jarry,2,2,5,26,29,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-353.802,8,103,BW,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2082,1,9,56,0,0,3,5,0,40,1,Carlos Alcaraz,Nicolas Jarry,2,2,6,26,30,2,2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-352.619,2,84,BW,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2239,2,1,57,0,1,0,0,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,7,26,31,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-355.776,5,112,W,CTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2280,2,1,58,0,1,0,0,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-356.494,2,119,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2303,2,1,59,0,1,0,0,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,28,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-358.135,2,125,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2329,2,1,60,0,1,0,0,30,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-360.143,1,114,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2369,2,1,61,0,1,0,0,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,28,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-356.832,9,131,C,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2430,2,1,62,0,1,0,0,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,28,34,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.272,1,120,W,CTL,
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2474,2,2,63,0,1,0,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,29,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-344.079,1,106,C,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2495,2,2,64,0,1,0,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,30,34,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-344.672,5,89,B,NCTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2532,2,2,65,0,1,0,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-3,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343.229,1,104,W,CTL,ND
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2559,2,2,66,0,1,0,1,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,32,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.31,1,122,BC,NCTL,D
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2615,2,3,67,0,1,1,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-5,33,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-344.983,2,112,B,CTL,ND
